person, block, runNumber, visualise, trialNumber, targetPresent, responseTime, response
7, coloured, 40, yes, 3, 1, 0.416751, 1
7, coloured, 40, yes, 4, 1, 0.373205, 1
7, uncoloured, 1, yes, 1, 1, NaN, NaN
7, uncoloured, 1, yes, 2, 0, NaN, NaN
7, uncoloured, 1, yes, 3, 0, 2.572881, -1
7, uncoloured, 1, yes, 4, 0, 3.071883, -1
7, uncoloured, 1, yes, 5, 1, 0.788119, 1
7, uncoloured, 2, no, 1, 0, 2.182230, -1
7, uncoloured, 2, no, 2, 0, 2.667227, -1
7, uncoloured, 2, no, 3, 0, 2.478517, -1
7, uncoloured, 2, no, 4, 1, 1.018083, 1
7, uncoloured, 2, no, 5, 0, 2.618332, -1
7, uncoloured, 3, no, 1, 0, 3.282287, -1
7, uncoloured, 3, no, 2, 1, 3.225797, -1
7, uncoloured, 3, no, 3, 0, 2.755078, -1
7, uncoloured, 3, no, 4, 1, 1.715603, 1
7, uncoloured, 4, yes, 1, 1, NaN, NaN
7, uncoloured, 4, yes, 2, 1, NaN, NaN
7, uncoloured, 4, yes, 3, 0, 3.014508, -1
7, uncoloured, 5, no, 1, 0, 2.732094, -1
7, uncoloured, 5, no, 2, 1, 1.482613, 1
7, uncoloured, 5, no, 3, 1, 1.153689, 1
7, uncoloured, 6, yes, 1, 0, NaN, NaN
7, uncoloured, 6, yes, 2, 0, NaN, NaN
7, uncoloured, 6, yes, 3, 0, 2.084274, -1
7, uncoloured, 6, yes, 4, 0, 2.233276, -1
7, uncoloured, 7, no, 1, 1, 0.609409, 1
7, uncoloured, 7, no, 2, 0, 2.919838, -1
7, uncoloured, 7, no, 3, 0, 2.725838, -1
7, uncoloured, 8, yes, 1, 1, NaN, NaN
7, uncoloured, 8, yes, 2, 0, NaN, NaN
7, uncoloured, 8, yes, 3, 1, 2.521673, -1
7, uncoloured, 8, yes, 4, 0, 2.446989, -1
7, uncoloured, 8, yes, 5, 1, 2.400341, -1
7, uncoloured, 9, yes, 1, 0, NaN, NaN
7, uncoloured, 9, yes, 2, 1, NaN, NaN
7, uncoloured, 9, yes, 3, 1, 2.402672, 1
7, uncoloured, 9, yes, 4, 1, 2.950019, 1
7, uncoloured, 10, yes, 1, 0, NaN, NaN
7, uncoloured, 10, yes, 2, 1, NaN, NaN
7, uncoloured, 10, yes, 3, 0, 2.420360, -1
7, uncoloured, 11, no, 1, 0, 2.552506, -1
7, uncoloured, 11, no, 2, 0, 2.764216, -1
7, uncoloured, 11, no, 3, 1, 3.350068, 1
7, uncoloured, 12, no, 1, 1, 1.573781, 1
7, uncoloured, 12, no, 2, 1, 2.753808, -1
7, uncoloured, 12, no, 3, 0, 2.765237, -1
7, uncoloured, 12, no, 4, 0, 2.131604, -1
7, uncoloured, 13, no, 1, 0, 2.814650, -1
7, uncoloured, 13, no, 2, 0, 2.281117, -1
7, uncoloured, 13, no, 3, 0, 1.856319, -1
7, uncoloured, 13, no, 4, 1, 2.364754, 1
7, uncoloured, 14, yes, 1, 1, NaN, NaN
7, uncoloured, 14, yes, 2, 1, NaN, NaN
7, uncoloured, 14, yes, 3, 0, 2.607907, -1
7, uncoloured, 15, no, 1, 1, 1.871737, 1
7, uncoloured, 15, no, 2, 0, 4.002006, 3
7, uncoloured, 15, no, 3, 1, 1.521219, 1
7, uncoloured, 15, no, 4, 1, 1.143503, 1
7, uncoloured, 16, no, 1, 1, 1.373561, 1
7, uncoloured, 16, no, 2, 1, 0.369417, 1
7, uncoloured, 16, no, 3, 0, 2.741455, -1
7, uncoloured, 17, no, 1, 0, 2.590349, -1
7, uncoloured, 17, no, 2, 0, 4.001495, 3
7, uncoloured, 17, no, 3, 1, 1.041684, 1
7, uncoloured, 18, yes, 1, 0, NaN, NaN
7, uncoloured, 18, yes, 2, 0, NaN, NaN
7, uncoloured, 18, yes, 3, 0, 1.639385, -1
7, uncoloured, 18, yes, 4, 1, 1.154824, 1
7, uncoloured, 18, yes, 5, 1, 0.580024, 1
7, uncoloured, 19, no, 1, 1, 1.008244, 1
7, uncoloured, 19, no, 2, 1, 2.301213, 1
7, uncoloured, 19, no, 3, 1, 0.875296, 1
7, uncoloured, 20, yes, 1, 1, NaN, NaN
7, uncoloured, 20, yes, 2, 1, NaN, NaN
7, uncoloured, 20, yes, 3, 0, 2.475479, -1
7, uncoloured, 21, yes, 1, 1, NaN, NaN
7, uncoloured, 21, yes, 2, 0, NaN, NaN
7, uncoloured, 21, yes, 3, 1, 1.507565, 1
7, uncoloured, 22, yes, 1, 1, NaN, NaN
7, uncoloured, 22, yes, 2, 1, NaN, NaN
7, uncoloured, 22, yes, 3, 0, 1.918201, -1
7, uncoloured, 22, yes, 4, 1, 0.484617, 1
7, uncoloured, 22, yes, 5, 0, 2.004177, -1
7, uncoloured, 23, yes, 1, 0, NaN, NaN
7, uncoloured, 23, yes, 2, 1, NaN, NaN
7, uncoloured, 23, yes, 3, 1, 2.543000, 1
7, uncoloured, 24, yes, 1, 1, NaN, NaN
7, uncoloured, 24, yes, 2, 0, NaN, NaN
7, uncoloured, 24, yes, 3, 0, 1.706205, -1
7, uncoloured, 25, no, 1, 1, 0.939176, 1
7, uncoloured, 25, no, 2, 1, 0.878713, 1
7, uncoloured, 25, no, 3, 1, 1.948762, 1
7, uncoloured, 25, no, 4, 0, 1.822220, -1
7, uncoloured, 25, no, 5, 0, 2.285097, -1
7, uncoloured, 26, no, 1, 1, 2.797380, -1
7, uncoloured, 26, no, 2, 1, 1.913549, 1
7, uncoloured, 26, no, 3, 0, 2.563529, -1
7, uncoloured, 26, no, 4, 1, 0.493296, 1
7, uncoloured, 26, no, 5, 1, 0.952498, 1
7, uncoloured, 27, no, 1, 1, 2.289389, 1
7, uncoloured, 27, no, 2, 1, 3.607475, 1
7, uncoloured, 27, no, 3, 1, 3.755197, -1
7, uncoloured, 28, no, 1, 0, 1.064458, -1
7, uncoloured, 28, no, 2, 1, 1.426804, 1
7, uncoloured, 28, no, 3, 0, 3.756630, -1
7, uncoloured, 29, no, 1, 1, 0.875571, 1
7, uncoloured, 29, no, 2, 0, 3.216949, -1
7, uncoloured, 29, no, 3, 1, 1.507372, 1
7, uncoloured, 29, no, 4, 0, 3.274447, -1
7, uncoloured, 29, no, 5, 0, 2.405045, -1
7, uncoloured, 30, yes, 1, 0, NaN, NaN
7, uncoloured, 30, yes, 2, 1, NaN, NaN
7, uncoloured, 30, yes, 3, 0, 2.055727, -1
7, uncoloured, 31, yes, 1, 0, NaN, NaN
7, uncoloured, 31, yes, 2, 1, NaN, NaN
7, uncoloured, 31, yes, 3, 0, 2.239663, -1
7, uncoloured, 31, yes, 4, 0, 3.085657, -1
7, uncoloured, 32, yes, 1, 1, NaN, NaN
7, uncoloured, 32, yes, 2, 1, NaN, NaN
7, uncoloured, 32, yes, 3, 1, 1.333825, 1
7, uncoloured, 33, no, 1, 0, 1.926368, -1
7, uncoloured, 33, no, 2, 0, 1.510328, -1
7, uncoloured, 33, no, 3, 0, 2.150636, -1
7, uncoloured, 33, no, 4, 1, 0.522781, 1
7, uncoloured, 33, no, 5, 1, 0.662080, 1
7, uncoloured, 34, no, 1, 0, 1.978300, -1
7, uncoloured, 34, no, 2, 1, 1.562295, -1
7, uncoloured, 34, no, 3, 1, 2.109944, -1
7, uncoloured, 34, no, 4, 1, 1.560734, 1
7, uncoloured, 34, no, 5, 0, 2.343239, -1
7, uncoloured, 35, no, 1, 0, 2.169106, -1
7, uncoloured, 35, no, 2, 1, 2.522973, -1
7, uncoloured, 35, no, 3, 1, 2.272196, -1
7, uncoloured, 35, no, 4, 0, 2.837339, -1
7, uncoloured, 36, yes, 1, 1, NaN, NaN
7, uncoloured, 36, yes, 2, 0, NaN, NaN
7, uncoloured, 36, yes, 3, 1, 2.875241, 1
7, uncoloured, 36, yes, 4, 0, 2.600215, -1
7, uncoloured, 36, yes, 5, 0, 2.399639, -1
7, uncoloured, 37, no, 1, 0, 1.167462, -1
7, uncoloured, 37, no, 2, 1, 1.446746, -1
7, uncoloured, 37, no, 3, 0, 2.501321, -1
7, uncoloured, 37, no, 4, 0, 2.799814, -1
7, uncoloured, 38, yes, 1, 1, NaN, NaN
7, uncoloured, 38, yes, 2, 0, NaN, NaN
7, uncoloured, 38, yes, 3, 1, 2.777432, -1
7, uncoloured, 38, yes, 4, 0, 2.755269, -1
7, uncoloured, 38, yes, 5, 0, 1.835140, -1
7, uncoloured, 39, yes, 1, 1, NaN, NaN
7, uncoloured, 39, yes, 2, 1, NaN, NaN
7, uncoloured, 39, yes, 3, 0, 2.585817, -1
7, uncoloured, 39, yes, 4, 0, 3.077012, -1
7, uncoloured, 40, yes, 1, 0, NaN, NaN
7, uncoloured, 40, yes, 2, 0, NaN, NaN
7, uncoloured, 40, yes, 3, 0, 0.593706, 1
