person, block, runNumber, visualise, trialNumber, targetPresent, responseTime, response
4, coloured, 27, no, 5, 0, 0.461800, -1
4, coloured, 28, yes, 1, 0, NaN, NaN
4, coloured, 28, yes, 2, 1, NaN, NaN
4, coloured, 28, yes, 3, 1, 0.414303, 1
4, coloured, 28, yes, 4, 0, 0.587482, -1
4, coloured, 29, yes, 1, 1, NaN, NaN
4, coloured, 29, yes, 2, 0, NaN, NaN
4, coloured, 29, yes, 3, 0, 0.559966, -1
4, coloured, 30, yes, 1, 1, NaN, NaN
4, coloured, 30, yes, 2, 0, NaN, NaN
4, coloured, 30, yes, 3, 1, 0.785538, 1
4, coloured, 30, yes, 4, 1, 0.562538, 1
5, coloured, 1, yes, 1, 1, NaN, NaN
5, coloured, 1, yes, 2, 1, NaN, NaN
5, coloured, 1, yes, 3, 1, 1.643440, -1
5, coloured, 1, yes, 4, 1, 0.733518, 1
5, coloured, 1, yes, 5, 0, 1.190017, -1
5, coloured, 2, yes, 1, 1, NaN, NaN
5, coloured, 2, yes, 2, 0, NaN, NaN
5, coloured, 2, yes, 3, 0, 1.747397, -1
5, coloured, 3, no, 1, 0, 1.302062, -1
5, coloured, 3, no, 2, 1, 0.743819, 1
5, coloured, 3, no, 3, 1, 1.001070, 1
5, coloured, 4, yes, 1, 0, NaN, NaN
5, coloured, 4, yes, 2, 0, NaN, NaN
5, coloured, 4, yes, 3, 0, 2.001912, 3
5, coloured, 4, yes, 4, 0, 0.980481, 1
5, coloured, 5, no, 1, 1, 0.944408, 1
5, coloured, 5, no, 2, 0, 1.272111, -1
5, coloured, 5, no, 3, 0, 0.622945, -1
5, coloured, 6, yes, 1, 1, NaN, NaN
5, coloured, 6, yes, 2, 0, NaN, NaN
5, coloured, 6, yes, 3, 0, 1.646664, -1
5, coloured, 6, yes, 4, 0, 0.828111, -1
5, coloured, 6, yes, 5, 0, 2.001414, 3
5, coloured, 7, no, 1, 0, 1.216479, -1
5, coloured, 7, no, 2, 0, 1.438124, 1
5, coloured, 7, no, 3, 0, 0.890545, -1
5, coloured, 7, no, 4, 1, 2.001828, 3
5, coloured, 7, no, 5, 0, 0.865818, -1
5, coloured, 8, yes, 1, 0, NaN, NaN
5, coloured, 8, yes, 2, 0, NaN, NaN
5, coloured, 8, yes, 3, 0, 1.607356, -1
5, coloured, 8, yes, 4, 1, 0.781819, -1
5, coloured, 8, yes, 5, 0, 2.001338, 3
5, coloured, 9, no, 1, 0, 1.862236, -1
5, coloured, 9, no, 2, 1, 0.643988, 1
5, coloured, 9, no, 3, 1, 0.575480, 1
5, coloured, 9, no, 4, 0, 1.178643, -1
5, coloured, 10, yes, 1, 1, NaN, NaN
5, coloured, 10, yes, 2, 1, NaN, NaN
5, coloured, 10, yes, 3, 1, 0.769389, -1
5, coloured, 10, yes, 4, 1, 0.614819, 1
5, coloured, 11, yes, 1, 1, NaN, NaN
5, coloured, 11, yes, 2, 1, NaN, NaN
5, coloured, 11, yes, 3, 1, 1.032484, 1
5, coloured, 11, yes, 4, 0, 1.662370, -1
5, coloured, 11, yes, 5, 1, 0.761612, 1
5, coloured, 12, no, 1, 0, 1.268397, -1
5, coloured, 12, no, 2, 0, 0.991196, -1
5, coloured, 12, no, 3, 0, 1.635343, -1
5, coloured, 13, no, 1, 0, 1.028538, -1
5, coloured, 13, no, 2, 0, 0.975887, -1
5, coloured, 13, no, 3, 1, 0.703623, 1
5, coloured, 13, no, 4, 0, 0.669904, -1
5, coloured, 13, no, 5, 1, 2.001672, 3
5, coloured, 14, no, 1, 1, 1.020593, 1
5, coloured, 14, no, 2, 1, 0.685805, 1
5, coloured, 14, no, 3, 0, 0.758989, -1
5, coloured, 14, no, 4, 0, 1.156867, -1
5, coloured, 14, no, 5, 0, 0.964309, -1
5, coloured, 15, no, 1, 0, 0.535865, 1
5, coloured, 15, no, 2, 0, 1.835144, -1
5, coloured, 15, no, 3, 0, 0.835102, -1
5, coloured, 15, no, 4, 0, 1.274836, -1
5, coloured, 16, no, 1, 0, 0.921651, 1
5, coloured, 16, no, 2, 1, 0.922760, -1
5, coloured, 16, no, 3, 0, 1.821548, -1
5, coloured, 17, yes, 1, 0, NaN, NaN
5, coloured, 17, yes, 2, 1, NaN, NaN
5, coloured, 17, yes, 3, 0, 1.785969, -1
5, coloured, 17, yes, 4, 0, 1.200095, -1
5, coloured, 18, no, 1, 0, 0.674040, -1
5, coloured, 18, no, 2, 0, 0.923225, -1
5, coloured, 18, no, 3, 0, 1.439516, -1
5, coloured, 19, no, 1, 1, 0.606188, 1
5, coloured, 19, no, 2, 1, 0.709117, 1
5, coloured, 19, no, 3, 0, 1.034808, -1
5, coloured, 19, no, 4, 1, 0.610267, 1
5, coloured, 20, no, 1, 1, 0.718109, 1
5, coloured, 20, no, 2, 1, 0.671174, 1
5, coloured, 20, no, 3, 1, 0.598833, 1
5, coloured, 20, no, 4, 0, 0.800300, -1
5, coloured, 21, no, 1, 0, 0.799956, 1
5, coloured, 21, no, 2, 0, 1.062066, -1
5, coloured, 21, no, 3, 0, 0.715382, -1
5, coloured, 22, yes, 1, 0, NaN, NaN
5, coloured, 22, yes, 2, 0, NaN, NaN
5, coloured, 22, yes, 3, 0, 1.091567, -1
5, coloured, 23, yes, 1, 1, NaN, NaN
5, coloured, 23, yes, 2, 0, NaN, NaN
5, coloured, 23, yes, 3, 0, 0.713274, -1
5, coloured, 23, yes, 4, 1, 0.989122, -1
5, coloured, 23, yes, 5, 1, 1.239583, 1
5, coloured, 24, yes, 1, 1, NaN, NaN
5, coloured, 24, yes, 2, 1, NaN, NaN
5, coloured, 24, yes, 3, 1, 1.302868, 1
5, coloured, 24, yes, 4, 1, 1.190548, 1
5, coloured, 25, yes, 1, 1, NaN, NaN
5, coloured, 25, yes, 2, 0, NaN, NaN
5, coloured, 25, yes, 3, 0, 2.002002, 3
5, coloured, 25, yes, 4, 0, 0.805114, -1
5, coloured, 26, no, 1, 1, 1.376047, -1
5, coloured, 26, no, 2, 1, 0.861926, 1
5, coloured, 26, no, 3, 1, 0.932573, 1
5, coloured, 26, no, 4, 0, 0.657401, -1
5, coloured, 26, no, 5, 1, 0.717930, 1
5, coloured, 27, no, 1, 1, 0.849810, 1
5, coloured, 27, no, 2, 0, 0.825480, -1
5, coloured, 27, no, 3, 1, 0.645571, 1
5, coloured, 27, no, 4, 1, 1.596105, 1
5, coloured, 27, no, 5, 0, 0.580799, -1
5, coloured, 28, yes, 1, 0, NaN, NaN
5, coloured, 28, yes, 2, 0, NaN, NaN
5, coloured, 28, yes, 3, 1, 1.317174, 1
5, coloured, 28, yes, 4, 0, 0.424373, 1
5, coloured, 28, yes, 5, 1, 0.662406, 1
5, coloured, 29, yes, 1, 1, NaN, NaN
5, coloured, 29, yes, 2, 1, NaN, NaN
5, coloured, 29, yes, 3, 1, 2.001546, 3
5, coloured, 29, yes, 4, 1, 0.869872, 1
5, coloured, 29, yes, 5, 0, 0.585419, -1
5, coloured, 30, yes, 1, 1, NaN, NaN
5, coloured, 30, yes, 2, 1, NaN, NaN
5, coloured, 30, yes, 3, 1, 2.001858, 3
5, coloured, 30, yes, 4, 1, 1.092559, 1
5, coloured, 30, yes, 5, 0, 0.802034, -1
5, coloured, 1, yes, 1, 0, NaN, NaN
5, coloured, 1, yes, 2, 1, NaN, NaN
5, coloured, 1, yes, 3, 1, 0.927958, 1
5, coloured, 2, yes, 1, 0, NaN, NaN
5, coloured, 2, yes, 2, 0, NaN, NaN
5, coloured, 2, yes, 3, 1, 0.712020, 1
5, coloured, 2, yes, 4, 0, 0.658284, -1
5, coloured, 2, yes, 5, 1, 0.990566, 1
5, coloured, 3, no, 1, 0, 0.723518, -1
5, coloured, 3, no, 2, 1, 0.906840, 1
5, coloured, 3, no, 3, 0, 1.248862, -1
5, coloured, 4, yes, 1, 0, NaN, NaN
5, coloured, 4, yes, 2, 1, NaN, NaN
5, coloured, 4, yes, 3, 1, 0.756563, 1
5, coloured, 4, yes, 4, 0, 1.541112, -1
5, coloured, 4, yes, 5, 0, 1.259138, -1
5, coloured, 5, no, 1, 0, 0.994878, -1
5, coloured, 5, no, 2, 0, 0.639178, -1
5, coloured, 5, no, 3, 1, 0.650826, 1
5, coloured, 5, no, 4, 0, 0.671215, -1
5, coloured, 6, yes, 1, 1, NaN, NaN
5, coloured, 6, yes, 2, 1, NaN, NaN
5, coloured, 6, yes, 3, 1, 0.878095, 1
5, coloured, 6, yes, 4, 1, 1.581694, 1
5, coloured, 6, yes, 5, 1, 1.011118, 1
5, coloured, 7, no, 1, 1, 0.658438, 1
5, coloured, 7, no, 2, 0, 1.230172, -1
5, coloured, 7, no, 3, 1, 1.046745, 1
5, coloured, 8, yes, 1, 0, NaN, NaN
5, coloured, 8, yes, 2, 1, NaN, NaN
5, coloured, 8, yes, 3, 1, 1.808037, -1
5, coloured, 8, yes, 4, 0, 0.785974, -1
5, coloured, 9, no, 1, 0, 0.843333, -1
5, coloured, 9, no, 2, 1, 0.921784, 1
5, coloured, 9, no, 3, 1, 0.592744, 1
5, coloured, 9, no, 4, 1, 0.380274, 1
5, coloured, 9, no, 5, 0, 1.074984, -1
5, coloured, 10, yes, 1, 1, NaN, NaN
5, coloured, 10, yes, 2, 0, NaN, NaN
5, coloured, 10, yes, 3, 1, 1.074795, 1
5, coloured, 11, yes, 1, 1, NaN, NaN
5, coloured, 11, yes, 2, 1, NaN, NaN
5, coloured, 11, yes, 3, 1, 1.094116, -1
5, coloured, 12, no, 1, 1, 0.602563, 1
5, coloured, 12, no, 2, 1, 0.684013, 1
5, coloured, 12, no, 3, 0, 0.686288, -1
5, coloured, 12, no, 4, 0, 0.618536, -1
5, coloured, 12, no, 5, 0, 0.752434, -1
5, coloured, 13, no, 1, 1, 0.606754, 1
5, coloured, 13, no, 2, 0, 0.765302, -1
5, coloured, 13, no, 3, 1, 0.834785, 1
5, coloured, 14, no, 1, 1, 1.067350, -1
5, coloured, 14, no, 2, 0, 0.594977, -1
5, coloured, 14, no, 3, 0, 2.001994, 3
5, coloured, 14, no, 4, 0, 0.730571, -1
5, coloured, 14, no, 5, 0, 1.015127, -1
5, coloured, 15, no, 1, 0, 0.872636, -1
5, coloured, 15, no, 2, 0, 0.845485, -1
5, coloured, 15, no, 3, 1, 0.764889, -1
5, coloured, 15, no, 4, 1, 0.736008, 1
5, coloured, 15, no, 5, 1, 0.812604, 1
5, coloured, 16, no, 1, 0, 1.135326, -1
5, coloured, 16, no, 2, 0, 0.993084, -1
5, coloured, 16, no, 3, 0, 0.726991, -1
5, coloured, 16, no, 4, 0, 0.626286, -1
5, coloured, 16, no, 5, 0, 0.621234, -1
5, coloured, 17, yes, 1, 1, NaN, NaN
5, coloured, 17, yes, 2, 1, NaN, NaN
5, coloured, 17, yes, 3, 0, 2.002171, 3
5, coloured, 17, yes, 4, 0, 0.718526, -1
5, coloured, 17, yes, 5, 0, 0.599048, -1
5, coloured, 18, no, 1, 0, 0.588364, -1
5, coloured, 18, no, 2, 0, 0.728034, -1
5, coloured, 18, no, 3, 0, 1.384822, -1
5, coloured, 18, no, 4, 1, 0.600962, 1
5, coloured, 19, no, 1, 1, 0.806945, 1
5, coloured, 19, no, 2, 0, 0.639520, -1
5, coloured, 19, no, 3, 0, 0.943890, -1
5, coloured, 20, no, 1, 1, 0.885912, 1
5, coloured, 20, no, 2, 1, 1.193984, -1
5, coloured, 20, no, 3, 0, 1.525414, 1
5, coloured, 20, no, 4, 0, 1.160499, -1
5, coloured, 21, no, 1, 1, 1.937589, -1
5, coloured, 21, no, 2, 0, 0.871769, -1
5, coloured, 21, no, 3, 1, 0.925608, 1
5, coloured, 21, no, 4, 1, 1.451831, 1
5, coloured, 21, no, 5, 1, 1.113058, 1
5, coloured, 22, yes, 1, 1, NaN, NaN
5, coloured, 22, yes, 2, 1, NaN, NaN
5, coloured, 22, yes, 3, 0, 1.065792, 3
5, coloured, 22, yes, 4, 1, 0.816886, 1
5, coloured, 22, yes, 5, 0, 0.625369, 3
5, coloured, 23, yes, 1, 0, NaN, NaN
5, coloured, 23, yes, 2, 1, NaN, NaN
5, coloured, 23, yes, 3, 1, 1.117257, 1
5, coloured, 24, yes, 1, 0, NaN, NaN
5, coloured, 24, yes, 2, 0, NaN, NaN
5, coloured, 24, yes, 3, 1, 0.890356, 1
5, coloured, 24, yes, 4, 0, 0.662495, -1
5, coloured, 25, yes, 1, 0, NaN, NaN
5, coloured, 25, yes, 2, 1, NaN, NaN
5, coloured, 25, yes, 3, 1, 0.878614, 3
5, coloured, 25, yes, 4, 1, 1.377410, 1
5, coloured, 25, yes, 5, 1, 0.831356, 1
5, coloured, 26, no, 1, 1, 0.818302, 1
5, coloured, 26, no, 2, 1, 0.551728, 1
5, coloured, 26, no, 3, 1, 0.484541, 1
5, coloured, 26, no, 4, 0, 0.696904, -1
5, coloured, 27, no, 1, 1, 0.633264, 1
5, coloured, 27, no, 2, 1, 1.529607, 1
5, coloured, 27, no, 3, 1, 0.824503, 1
5, coloured, 27, no, 4, 0, 0.525584, -1
5, coloured, 27, no, 5, 1, 0.746523, 1
5, coloured, 28, yes, 1, 1, NaN, NaN
5, coloured, 28, yes, 2, 0, NaN, NaN
5, coloured, 28, yes, 3, 0, 0.757299, -1
5, coloured, 28, yes, 4, 1, 1.187545, 1
5, coloured, 28, yes, 5, 1, 0.621508, 1
5, coloured, 29, yes, 1, 1, NaN, NaN
5, coloured, 29, yes, 2, 1, NaN, NaN
5, coloured, 29, yes, 3, 1, 0.942820, 1
5, coloured, 30, yes, 1, 0, NaN, NaN
5, coloured, 30, yes, 2, 1, NaN, NaN
5, coloured, 30, yes, 3, 1, 0.806501, 1
5, coloured, 30, yes, 4, 0, 0.667150, -1
5, coloured, 30, yes, 5, 0, 0.616438, -1
5, coloured, 1, yes, 1, 1, NaN, NaN
5, coloured, 1, yes, 2, 1, NaN, NaN
5, coloured, 1, yes, 3, 0, 1.608361, 1
5, coloured, 1, yes, 4, 0, 0.731348, -1
5, coloured, 2, yes, 1, 0, NaN, NaN
5, coloured, 2, yes, 2, 0, NaN, NaN
5, coloured, 2, yes, 3, 0, 0.597409, -1
5, coloured, 3, no, 1, 0, 1.467114, -1
5, coloured, 3, no, 2, 0, 0.882661, -1
5, coloured, 3, no, 3, 1, 0.891239, 1
5, coloured, 4, yes, 1, 0, NaN, NaN
5, coloured, 4, yes, 2, 1, NaN, NaN
5, coloured, 4, yes, 3, 0, 0.793646, -1
5, coloured, 5, no, 1, 1, 0.493020, 1
5, coloured, 5, no, 2, 0, 0.725151, -1
5, coloured, 5, no, 3, 0, 0.587054, -1
5, coloured, 5, no, 4, 1, 0.791676, 1
5, coloured, 5, no, 5, 0, 0.702473, -1
5, coloured, 6, yes, 1, 1, NaN, NaN
5, coloured, 6, yes, 2, 0, NaN, NaN
5, coloured, 6, yes, 3, 1, 0.763915, 1
5, coloured, 7, no, 1, 0, 0.624375, -1
5, coloured, 7, no, 2, 1, 0.820719, 1
5, coloured, 7, no, 3, 0, 0.694796, -1
5, coloured, 7, no, 4, 0, 0.664697, -1
5, coloured, 8, yes, 1, 0, NaN, NaN
5, coloured, 8, yes, 2, 1, NaN, NaN
5, coloured, 8, yes, 3, 0, 0.654592, -1
5, coloured, 9, no, 1, 1, 0.611341, 1
5, coloured, 9, no, 2, 1, 0.699718, 1
5, coloured, 9, no, 3, 1, 0.908261, 1
5, coloured, 9, no, 4, 1, 0.839633, 1
5, coloured, 9, no, 5, 0, 0.653054, -1
5, coloured, 10, yes, 1, 0, NaN, NaN
5, coloured, 10, yes, 2, 1, NaN, NaN
5, coloured, 10, yes, 3, 0, 1.699504, -1
5, coloured, 10, yes, 4, 1, 0.791716, 1
5, coloured, 11, yes, 1, 0, NaN, NaN
5, coloured, 11, yes, 2, 0, NaN, NaN
5, coloured, 11, yes, 3, 1, 0.764801, 1
5, coloured, 11, yes, 4, 0, 0.620737, -1
5, coloured, 11, yes, 5, 0, 0.665795, -1
5, coloured, 12, no, 1, 0, 0.616394, -1
5, coloured, 12, no, 2, 0, 0.763472, -1
5, coloured, 12, no, 3, 1, 0.608919, 1
5, coloured, 12, no, 4, 0, 0.907814, -1
5, coloured, 13, no, 1, 0, 2.001821, 3
5, coloured, 13, no, 2, 0, 0.641724, -1
5, coloured, 13, no, 3, 0, 0.798354, -1
5, coloured, 13, no, 4, 1, 0.682878, 1
5, coloured, 13, no, 5, 1, 0.730280, 1
5, coloured, 14, no, 1, 1, 0.903742, 1
5, coloured, 14, no, 2, 0, 0.665468, -1
5, coloured, 14, no, 3, 0, 0.589059, -1
5, coloured, 15, no, 1, 1, 0.716028, 1
5, coloured, 15, no, 2, 1, 0.611532, 1
5, coloured, 15, no, 3, 0, 0.608408, -1
5, coloured, 16, no, 1, 1, 1.191808, 1
5, coloured, 16, no, 2, 0, 1.208958, -1
5, coloured, 16, no, 3, 1, 0.625590, 1
5, coloured, 16, no, 4, 1, 0.656825, 1
5, coloured, 16, no, 5, 0, 1.300500, -1
5, coloured, 17, yes, 1, 0, NaN, NaN
5, coloured, 17, yes, 2, 1, NaN, NaN
5, coloured, 17, yes, 3, 1, 1.413886, -1
5, coloured, 17, yes, 4, 0, 0.955889, -1
5, coloured, 17, yes, 5, 0, 1.096244, -1
5, coloured, 18, no, 1, 0, 0.933574, -1
5, coloured, 18, no, 2, 0, 0.995329, -1
5, coloured, 18, no, 3, 0, 0.858585, -1
5, coloured, 19, no, 1, 1, 0.916145, 1
5, coloured, 19, no, 2, 1, 1.112234, 1
5, coloured, 19, no, 3, 1, 1.118886, 1
5, coloured, 20, no, 1, 1, 0.896449, 1
5, coloured, 20, no, 2, 1, 0.603109, 1
5, coloured, 20, no, 3, 1, 0.543790, 1
5, coloured, 20, no, 4, 1, 0.585194, 1
5, coloured, 20, no, 5, 1, 0.556784, 1
5, coloured, 21, no, 1, 1, 0.612750, 1
5, coloured, 21, no, 2, 1, 0.563919, 1
5, coloured, 21, no, 3, 0, 0.935971, -1
5, coloured, 22, yes, 1, 1, NaN, NaN
5, coloured, 22, yes, 2, 1, NaN, NaN
5, coloured, 22, yes, 3, 0, 1.744040, -1
5, coloured, 23, yes, 1, 0, NaN, NaN
5, coloured, 23, yes, 2, 0, NaN, NaN
5, coloured, 23, yes, 3, 0, 0.973206, -1
5, coloured, 23, yes, 4, 0, 0.589097, -1
5, coloured, 24, yes, 1, 0, NaN, NaN
5, coloured, 24, yes, 2, 1, NaN, NaN
5, coloured, 24, yes, 3, 0, 1.139891, -1
5, coloured, 24, yes, 4, 1, 0.775838, 1
5, coloured, 25, yes, 1, 0, NaN, NaN
5, coloured, 25, yes, 2, 0, NaN, NaN
5, coloured, 25, yes, 3, 1, 1.179751, 1
5, coloured, 25, yes, 4, 0, 1.530158, -1
5, coloured, 25, yes, 5, 0, 0.621363, -1
5, coloured, 26, no, 1, 0, 0.569905, -1
5, coloured, 26, no, 2, 0, 0.656257, -1
5, coloured, 26, no, 3, 1, 0.647417, -1
5, coloured, 26, no, 4, 1, 0.557917, 1
5, coloured, 26, no, 5, 1, 0.829694, 1
5, coloured, 27, no, 1, 1, 0.737984, 1
5, coloured, 27, no, 2, 1, 0.943571, 1
5, coloured, 27, no, 3, 0, 0.598751, -1
5, coloured, 28, yes, 1, 0, NaN, NaN
5, coloured, 28, yes, 2, 0, NaN, NaN
5, coloured, 28, yes, 3, 0, 1.333024, -1
5, coloured, 28, yes, 4, 0, 1.395721, -1
5, coloured, 29, yes, 1, 1, NaN, NaN
5, coloured, 29, yes, 2, 0, NaN, NaN
5, coloured, 29, yes, 3, 0, 1.530879, 1
5, coloured, 29, yes, 4, 0, 0.620078, -1
5, coloured, 29, yes, 5, 1, 0.525215, 1
5, coloured, 30, yes, 1, 0, NaN, NaN
5, coloured, 30, yes, 2, 1, NaN, NaN
5, coloured, 30, yes, 3, 1, 0.602847, 1
5, coloured, 30, yes, 4, 1, 0.648295, 1
5, coloured, 1, yes, 1, 1, NaN, NaN
5, coloured, 1, yes, 2, 1, NaN, NaN
5, coloured, 1, yes, 3, 0, 0.676906, 3
5, coloured, 1, yes, 4, 0, 1.124092, 3
5, coloured, 1, yes, 5, 1, 0.505925, 1
5, coloured, 2, yes, 1, 0, NaN, NaN
5, coloured, 2, yes, 2, 1, NaN, NaN
5, coloured, 2, yes, 3, 0, 1.345862, 3
5, coloured, 2, yes, 4, 0, 1.281684, 3
5, coloured, 3, no, 1, 0, 1.902083, -1
5, coloured, 3, no, 2, 1, 1.054293, 1
5, coloured, 3, no, 3, 0, 0.996124, -1
5, coloured, 3, no, 4, 1, 0.735777, 1
5, coloured, 4, yes, 1, 0, NaN, NaN
5, coloured, 4, yes, 2, 1, NaN, NaN
5, coloured, 4, yes, 3, 1, 0.783295, 1
5, coloured, 4, yes, 4, 1, 0.708455, 1
5, coloured, 4, yes, 5, 1, 0.584327, 1
5, coloured, 5, no, 1, 0, 0.642023, -1
5, coloured, 5, no, 2, 0, 1.099739, -1
5, coloured, 5, no, 3, 0, 0.580183, -1
5, coloured, 5, no, 4, 0, 0.700623, -1
5, coloured, 5, no, 5, 0, 0.974491, -1
5, coloured, 6, yes, 1, 1, NaN, NaN
5, coloured, 6, yes, 2, 0, NaN, NaN
5, coloured, 6, yes, 3, 0, 1.483915, -1
5, coloured, 6, yes, 4, 0, 0.626870, -1
5, coloured, 6, yes, 5, 0, 1.124455, -1
5, coloured, 7, no, 1, 1, 1.210956, 1
5, coloured, 7, no, 2, 1, 0.986207, 1
5, coloured, 7, no, 3, 1, 0.805648, 1
5, coloured, 7, no, 4, 0, 1.198876, -1
5, coloured, 7, no, 5, 0, 1.042348, 1
5, coloured, 8, yes, 1, 1, NaN, NaN
5, coloured, 8, yes, 2, 0, NaN, NaN
5, coloured, 8, yes, 3, 1, 2.001672, 3
5, coloured, 8, yes, 4, 1, 0.750978, 1
5, coloured, 8, yes, 5, 1, 1.795936, 1
5, coloured, 9, no, 1, 0, 0.804690, -1
5, coloured, 9, no, 2, 0, 1.203217, -1
5, coloured, 9, no, 3, 1, 0.622250, 1
5, coloured, 9, no, 4, 0, 1.323766, -1
5, coloured, 9, no, 5, 0, 0.902170, -1
5, coloured, 10, yes, 1, 1, NaN, NaN
5, coloured, 10, yes, 2, 0, NaN, NaN
5, coloured, 10, yes, 3, 0, 2.002036, 3
5, coloured, 11, yes, 1, 0, NaN, NaN
5, coloured, 11, yes, 2, 1, NaN, NaN
5, coloured, 11, yes, 3, 0, 0.914507, -1
5, coloured, 12, no, 1, 1, 0.749043, 1
5, coloured, 12, no, 2, 0, 0.576433, -1
5, coloured, 12, no, 3, 0, 0.790098, -1
5, coloured, 12, no, 4, 1, 0.643125, 1
5, coloured, 13, no, 1, 0, 0.568631, -1
5, coloured, 13, no, 2, 1, 0.613683, 1
5, coloured, 13, no, 3, 0, 0.825095, -1
5, coloured, 13, no, 4, 0, 0.682403, -1
5, coloured, 13, no, 5, 0, 0.781521, -1
5, coloured, 14, no, 1, 0, 0.995709, -1
5, coloured, 14, no, 2, 1, 0.674266, 1
5, coloured, 14, no, 3, 1, 0.798768, 1
5, coloured, 14, no, 4, 1, 0.855485, 1
5, coloured, 14, no, 5, 1, 0.755067, 1
5, coloured, 15, no, 1, 1, 1.269630, 1
5, coloured, 15, no, 2, 0, 0.863000, -1
5, coloured, 15, no, 3, 1, 1.006255, 1
5, coloured, 16, no, 1, 0, 0.569606, -1
5, coloured, 16, no, 2, 1, 0.635457, 1
5, coloured, 16, no, 3, 1, 0.658992, 1
5, coloured, 16, no, 4, 1, 0.442934, 1
5, coloured, 16, no, 5, 0, 0.577985, -1
5, coloured, 17, yes, 1, 1, NaN, NaN
5, coloured, 17, yes, 2, 1, NaN, NaN
5, coloured, 17, yes, 3, 0, 0.728497, -1
5, coloured, 17, yes, 4, 1, 0.774704, 1
5, coloured, 18, no, 1, 1, 0.658502, 1
5, coloured, 18, no, 2, 1, 0.523579, 1
5, coloured, 18, no, 3, 0, 0.702249, -1
5, coloured, 18, no, 4, 0, 0.824081, -1
5, coloured, 19, no, 1, 0, 1.115032, -1
5, coloured, 19, no, 2, 0, 0.899753, 1
5, coloured, 19, no, 3, 0, 0.650664, -1
5, coloured, 19, no, 4, 0, 0.883758, -1
5, coloured, 19, no, 5, 0, 0.907793, -1
5, coloured, 20, no, 1, 1, 1.152244, 1
5, coloured, 20, no, 2, 1, 0.958055, 1
5, coloured, 20, no, 3, 0, 1.269799, -1
5, coloured, 21, no, 1, 0, 0.941098, -1
5, coloured, 21, no, 2, 1, 0.832675, 1
5, coloured, 21, no, 3, 1, 0.672435, 1
5, coloured, 21, no, 4, 0, 0.864944, -1
5, coloured, 22, yes, 1, 0, NaN, NaN
5, coloured, 22, yes, 2, 1, NaN, NaN
5, coloured, 22, yes, 3, 1, 1.377118, 1
5, coloured, 22, yes, 4, 0, 0.785763, -1
5, coloured, 23, yes, 1, 1, NaN, NaN
5, coloured, 23, yes, 2, 0, NaN, NaN
5, coloured, 23, yes, 3, 1, 1.014410, 1
5, coloured, 23, yes, 4, 1, 0.818502, 1
5, coloured, 23, yes, 5, 0, 1.124846, -1
5, coloured, 24, yes, 1, 0, NaN, NaN
5, coloured, 24, yes, 2, 1, NaN, NaN
5, coloured, 24, yes, 3, 0, 1.136031, -1
5, coloured, 24, yes, 4, 0, 1.152167, -1
5, coloured, 25, yes, 1, 1, NaN, NaN
5, coloured, 25, yes, 2, 0, NaN, NaN
5, coloured, 25, yes, 3, 0, 1.524203, -1
5, coloured, 25, yes, 4, 1, 0.593605, 1
5, coloured, 25, yes, 5, 0, 0.987182, -1
5, coloured, 26, no, 1, 0, 0.775666, -1
5, coloured, 26, no, 2, 1, 0.899673, 1
5, coloured, 26, no, 3, 1, 0.682941, 1
5, coloured, 26, no, 4, 1, 0.553236, 1
5, coloured, 26, no, 5, 0, 0.922376, -1
5, coloured, 27, no, 1, 1, 0.844622, 1
5, coloured, 27, no, 2, 1, 0.556001, 1
5, coloured, 27, no, 3, 0, 0.535986, -1
5, coloured, 27, no, 4, 1, 0.643626, 1
5, coloured, 27, no, 5, 0, 0.769998, -1
5, coloured, 28, yes, 1, 0, NaN, NaN
5, coloured, 28, yes, 2, 1, NaN, NaN
5, coloured, 28, yes, 3, 1, 0.764765, 1
5, coloured, 28, yes, 4, 0, 0.569868, -1
5, coloured, 29, yes, 1, 1, NaN, NaN
5, coloured, 29, yes, 2, 0, NaN, NaN
5, coloured, 29, yes, 3, 0, 1.310507, -1
5, coloured, 30, yes, 1, 1, NaN, NaN
5, coloured, 30, yes, 2, 0, NaN, NaN
5, coloured, 30, yes, 3, 1, 0.904029, 1
5, coloured, 30, yes, 4, 1, 0.551280, 1
6, coloured, 1, yes, 1, 1, NaN, NaN
6, coloured, 1, yes, 2, 1, NaN, NaN
6, coloured, 1, yes, 3, 1, 0.726554, 1
6, coloured, 1, yes, 4, 1, 0.487565, 1
6, coloured, 1, yes, 5, 0, 0.361879, -1
6, coloured, 2, yes, 1, 1, NaN, NaN
6, coloured, 2, yes, 2, 0, NaN, NaN
6, coloured, 2, yes, 3, 0, 0.640291, -1
6, coloured, 3, no, 1, 0, 0.880756, -1
6, coloured, 3, no, 2, 1, 0.670995, 1
6, coloured, 3, no, 3, 1, 0.591141, 1
6, coloured, 4, yes, 1, 0, NaN, NaN
6, coloured, 4, yes, 2, 0, NaN, NaN
6, coloured, 4, yes, 3, 0, 0.662919, -1
6, coloured, 4, yes, 4, 0, 0.575845, -1
6, coloured, 5, no, 1, 1, 0.584042, 1
6, coloured, 5, no, 2, 0, 0.430344, -1
6, coloured, 5, no, 3, 0, 0.747092, -1
6, coloured, 6, yes, 1, 1, NaN, NaN
6, coloured, 6, yes, 2, 0, NaN, NaN
