person, block, runNumber, visualise, trialNumber, targetPresent, responseTime, response
4, coloured, 12, no, 4, 0, 0.436437, -1
4, coloured, 12, no, 5, 1, 0.515459, 1
4, coloured, 13, no, 1, 0, 0.442328, -1
4, coloured, 13, no, 2, 1, 0.523883, 1
4, coloured, 13, no, 3, 1, 0.416697, 1
4, coloured, 14, yes, 1, 0, NaN, NaN
4, coloured, 14, yes, 2, 0, NaN, NaN
4, coloured, 14, yes, 3, 0, 0.470082, -1
4, coloured, 14, yes, 4, 1, 0.466798, 1
4, coloured, 14, yes, 5, 1, 0.367268, 1
4, coloured, 15, yes, 1, 1, NaN, NaN
4, coloured, 15, yes, 2, 1, NaN, NaN
4, coloured, 15, yes, 3, 1, 0.377154, 1
4, coloured, 16, yes, 1, 0, NaN, NaN
4, coloured, 16, yes, 2, 0, NaN, NaN
4, coloured, 16, yes, 3, 1, 0.381361, 1
4, coloured, 17, no, 1, 1, 0.410880, 1
4, coloured, 17, no, 2, 0, 0.390274, -1
4, coloured, 17, no, 3, 1, 0.390273, 1
4, coloured, 17, no, 4, 1, 0.362255, 1
4, coloured, 17, no, 5, 0, 0.444032, -1
4, coloured, 18, no, 1, 1, 0.405544, 1
4, coloured, 18, no, 2, 1, 0.368242, 1
4, coloured, 18, no, 3, 0, 0.402226, -1
4, coloured, 18, no, 4, 0, 0.431251, -1
4, coloured, 18, no, 5, 0, 0.543909, -1
4, coloured, 19, no, 1, 0, 0.471905, -1
4, coloured, 19, no, 2, 0, 0.434539, -1
4, coloured, 19, no, 3, 1, 0.539298, -1
4, coloured, 20, yes, 1, 1, NaN, NaN
4, coloured, 20, yes, 2, 0, NaN, NaN
4, coloured, 20, yes, 3, 0, 0.492619, -1
4, coloured, 21, yes, 1, 1, NaN, NaN
4, coloured, 21, yes, 2, 1, NaN, NaN
4, coloured, 21, yes, 3, 1, 0.500960, 1
4, coloured, 21, yes, 4, 1, 0.585150, 1
4, coloured, 21, yes, 5, 1, 0.309744, 1
4, coloured, 22, yes, 1, 0, NaN, NaN
4, coloured, 22, yes, 2, 0, NaN, NaN
4, coloured, 22, yes, 3, 1, 0.565478, 1
4, coloured, 22, yes, 4, 1, 0.362721, 1
4, coloured, 22, yes, 5, 0, 0.612726, -1
4, coloured, 23, no, 1, 0, 0.441525, -1
4, coloured, 23, no, 2, 0, 0.446679, -1
4, coloured, 23, no, 3, 0, 0.639468, -1
4, coloured, 23, no, 4, 0, 0.522965, -1
4, coloured, 24, yes, 1, 0, NaN, NaN
4, coloured, 24, yes, 2, 1, NaN, NaN
4, coloured, 24, yes, 3, 1, 0.504751, 1
4, coloured, 24, yes, 4, 0, 0.385853, 1
4, coloured, 25, no, 1, 0, 1.319944, -1
4, coloured, 25, no, 2, 0, 0.597528, -1
4, coloured, 25, no, 3, 0, 0.583406, 1
4, coloured, 25, no, 4, 0, 0.980213, -1
4, coloured, 25, no, 5, 0, 0.549586, -1
4, coloured, 26, no, 1, 0, 0.532631, -1
4, coloured, 26, no, 2, 1, 0.535594, 1
4, coloured, 26, no, 3, 1, 0.468540, 1
4, coloured, 26, no, 4, 1, 0.669660, 1
4, coloured, 26, no, 5, 1, 0.693153, -1
4, coloured, 27, no, 1, 1, 0.506815, 1
4, coloured, 27, no, 2, 1, 0.519814, 1
4, coloured, 27, no, 3, 0, 0.451742, -1
4, coloured, 27, no, 4, 0, 0.539786, -1
4, coloured, 28, no, 1, 1, 0.551921, 1
4, coloured, 28, no, 2, 0, 0.585851, -1
4, coloured, 28, no, 3, 1, 0.602054, 1
4, coloured, 28, no, 4, 0, 0.537029, -1
4, coloured, 29, no, 1, 0, 0.571153, -1
4, coloured, 29, no, 2, 1, 0.400555, 1
4, coloured, 29, no, 3, 1, 0.515804, 1
4, coloured, 30, no, 1, 0, 0.618048, -1
4, coloured, 30, no, 2, 1, 0.413204, 1
4, coloured, 30, no, 3, 0, 0.493038, -1
4, coloured, 30, no, 4, 0, 0.470651, -1
4, coloured, 30, no, 5, 1, 0.396495, 1
4, coloured, 31, yes, 1, 0, NaN, NaN
4, coloured, 31, yes, 2, 0, NaN, NaN
4, coloured, 31, yes, 3, 0, 0.443444, -1
4, coloured, 31, yes, 4, 1, 0.463834, 1
4, coloured, 31, yes, 5, 1, 0.599697, 1
4, coloured, 32, no, 1, 0, 0.473847, -1
4, coloured, 32, no, 2, 1, 0.499396, 1
4, coloured, 32, no, 3, 0, 0.449703, -1
4, coloured, 33, no, 1, 1, 0.615531, 1
4, coloured, 33, no, 2, 0, 0.479114, -1
4, coloured, 33, no, 3, 1, 0.535636, 1
4, coloured, 34, yes, 1, 0, NaN, NaN
4, coloured, 34, yes, 2, 0, NaN, NaN
4, coloured, 34, yes, 3, 0, 0.549832, -1
4, coloured, 35, no, 1, 1, 0.428934, 1
4, coloured, 35, no, 2, 0, 0.537080, -1
4, coloured, 35, no, 3, 0, 0.373882, -1
4, coloured, 35, no, 4, 1, 0.452670, 1
4, coloured, 36, no, 1, 0, 0.465064, -1
4, coloured, 36, no, 2, 1, 0.473033, 1
4, coloured, 36, no, 3, 1, 0.372271, 1
4, coloured, 37, yes, 1, 0, NaN, NaN
4, coloured, 37, yes, 2, 0, NaN, NaN
4, coloured, 37, yes, 3, 1, 0.522101, 1
4, coloured, 37, yes, 4, 1, 0.404006, 1
4, coloured, 37, yes, 5, 1, 0.333069, 1
4, coloured, 38, no, 1, 1, 0.775296, 1
4, coloured, 38, no, 2, 1, 0.430232, 1
4, coloured, 38, no, 3, 0, 0.468632, -1
4, coloured, 38, no, 4, 1, 0.393206, 1
4, coloured, 39, yes, 1, 1, NaN, NaN
4, coloured, 39, yes, 2, 0, NaN, NaN
4, coloured, 39, yes, 3, 1, 0.480216, 1
4, coloured, 40, yes, 1, 1, NaN, NaN
4, coloured, 40, yes, 2, 1, NaN, NaN
4, coloured, 40, yes, 3, 1, 0.485436, 1
4, coloured, 40, yes, 4, 0, 0.477306, 1
4, coloured, 40, yes, 5, 0, 0.468908, -1
4, coloured, 41, yes, 1, 0, NaN, NaN
4, coloured, 41, yes, 2, 1, NaN, NaN
4, coloured, 41, yes, 3, 1, 0.439951, 1
4, coloured, 41, yes, 4, 1, 0.354974, 1
4, coloured, 42, yes, 1, 0, NaN, NaN
4, coloured, 42, yes, 2, 1, NaN, NaN
4, coloured, 42, yes, 3, 1, 0.407203, 1
4, coloured, 43, no, 1, 1, 0.410159, 1
4, coloured, 43, no, 2, 0, 0.591565, -1
4, coloured, 43, no, 3, 1, 0.485776, 1
4, coloured, 43, no, 4, 1, 0.361027, 1
4, coloured, 43, no, 5, 1, 0.399870, 1
4, coloured, 44, no, 1, 0, 0.538684, -1
4, coloured, 44, no, 2, 0, 0.477112, -1
4, coloured, 44, no, 3, 1, 0.420874, 1
4, coloured, 44, no, 4, 1, 0.380079, 1
4, coloured, 44, no, 5, 0, 0.515710, -1
4, coloured, 45, no, 1, 1, 0.581721, 1
4, coloured, 45, no, 2, 1, 0.469118, 1
4, coloured, 45, no, 3, 1, 0.530436, 1
4, coloured, 45, no, 4, 0, 0.510659, -1
4, coloured, 45, no, 5, 1, 0.405588, 1
4, coloured, 46, yes, 1, 0, NaN, NaN
4, coloured, 46, yes, 2, 1, NaN, NaN
4, coloured, 46, yes, 3, 1, 0.382660, 1
4, coloured, 47, yes, 1, 1, NaN, NaN
4, coloured, 47, yes, 2, 1, NaN, NaN
4, coloured, 47, yes, 3, 0, 0.443481, -1
4, coloured, 47, yes, 4, 0, 0.565596, -1
4, coloured, 47, yes, 5, 1, 0.366814, 1
4, coloured, 48, yes, 1, 1, NaN, NaN
4, coloured, 48, yes, 2, 0, NaN, NaN
4, coloured, 48, yes, 3, 0, 0.448513, -1
4, coloured, 48, yes, 4, 0, 0.454275, -1
4, coloured, 48, yes, 5, 1, 0.509454, 1
4, coloured, 1, yes, 1, 0, NaN, NaN
4, coloured, 1, yes, 2, 0, NaN, NaN
4, coloured, 1, yes, 3, 1, 0.493004, 1
4, coloured, 1, yes, 4, 0, 0.504393, -1
4, coloured, 2, yes, 1, 1, NaN, NaN
4, coloured, 2, yes, 2, 0, NaN, NaN
4, coloured, 2, yes, 3, 0, 0.455637, -1
4, coloured, 2, yes, 4, 1, 0.463766, 1
4, coloured, 2, yes, 5, 1, 0.392968, 1
4, coloured, 3, yes, 1, 0, NaN, NaN
4, coloured, 3, yes, 2, 1, NaN, NaN
4, coloured, 3, yes, 3, 1, 0.352209, 1
4, coloured, 4, yes, 1, 1, NaN, NaN
4, coloured, 4, yes, 2, 1, NaN, NaN
4, coloured, 4, yes, 3, 0, 0.469721, -1
4, coloured, 4, yes, 4, 0, 0.418393, -1
4, coloured, 4, yes, 5, 0, 0.375745, -1
4, coloured, 5, no, 1, 1, 0.498582, 1
4, coloured, 5, no, 2, 0, 0.644175, -1
4, coloured, 5, no, 3, 1, 0.397752, 1
4, coloured, 5, no, 4, 0, 0.379580, -1
4, coloured, 5, no, 5, 0, 0.399697, -1
4, coloured, 6, yes, 1, 0, NaN, NaN
4, coloured, 6, yes, 2, 0, NaN, NaN
4, coloured, 6, yes, 3, 0, 0.523181, -1
4, coloured, 7, no, 1, 0, 0.453777, -1
4, coloured, 7, no, 2, 0, 0.440774, -1
4, coloured, 7, no, 3, 0, 0.514429, -1
4, coloured, 7, no, 4, 1, 0.570875, 1
4, coloured, 7, no, 5, 0, 0.476324, -1
4, coloured, 8, yes, 1, 1, NaN, NaN
4, coloured, 8, yes, 2, 1, NaN, NaN
4, coloured, 8, yes, 3, 0, 0.486912, -1
4, coloured, 8, yes, 4, 0, 0.491943, -1
4, coloured, 9, no, 1, 1, 0.489519, 1
4, coloured, 9, no, 2, 0, 0.393084, -1
4, coloured, 9, no, 3, 1, 0.467086, 1
4, coloured, 9, no, 4, 0, 0.424622, -1
4, coloured, 9, no, 5, 0, 0.398212, -1
4, coloured, 10, yes, 1, 0, NaN, NaN
4, coloured, 10, yes, 2, 0, NaN, NaN
4, coloured, 10, yes, 3, 1, 0.427016, 1
4, coloured, 11, no, 1, 0, 0.445993, -1
4, coloured, 11, no, 2, 1, 0.406730, 1
4, coloured, 11, no, 3, 0, 0.349860, -1
4, coloured, 11, no, 4, 1, 0.542747, 1
4, coloured, 11, no, 5, 1, 0.410860, 1
4, coloured, 12, no, 1, 0, 0.465997, -1
4, coloured, 12, no, 2, 1, 0.342631, 1
4, coloured, 12, no, 3, 0, 0.445692, -1
4, coloured, 13, no, 1, 1, 0.534255, 1
4, coloured, 13, no, 2, 0, 0.464735, -1
4, coloured, 13, no, 3, 0, 0.436890, -1
4, coloured, 13, no, 4, 1, 0.391689, 1
4, coloured, 14, yes, 1, 1, NaN, NaN
4, coloured, 14, yes, 2, 1, NaN, NaN
4, coloured, 14, yes, 3, 0, 0.541102, -1
4, coloured, 14, yes, 4, 1, 0.496141, 1
4, coloured, 15, yes, 1, 1, NaN, NaN
4, coloured, 15, yes, 2, 1, NaN, NaN
4, coloured, 15, yes, 3, 1, 0.613045, 1
4, coloured, 15, yes, 4, 0, 0.449154, -1
4, coloured, 16, yes, 1, 1, NaN, NaN
4, coloured, 16, yes, 2, 0, NaN, NaN
4, coloured, 16, yes, 3, 1, 0.394624, 1
4, coloured, 16, yes, 4, 0, 0.554358, -1
4, coloured, 16, yes, 5, 0, 0.525044, -1
4, coloured, 17, no, 1, 1, 0.498100, 1
4, coloured, 17, no, 2, 1, 0.642592, 1
4, coloured, 17, no, 3, 0, 0.502919, -1
4, coloured, 18, no, 1, 0, 0.456862, -1
4, coloured, 18, no, 2, 1, 0.413774, 1
4, coloured, 18, no, 3, 1, 0.432895, 1
4, coloured, 18, no, 4, 0, 0.407081, -1
4, coloured, 18, no, 5, 1, 0.402699, 1
4, coloured, 19, no, 1, 1, 0.529648, 1
4, coloured, 19, no, 2, 0, 0.656412, -1
4, coloured, 19, no, 3, 0, 0.482664, -1
4, coloured, 19, no, 4, 1, 0.505845, 1
4, coloured, 20, yes, 1, 1, NaN, NaN
4, coloured, 20, yes, 2, 0, NaN, NaN
4, coloured, 20, yes, 3, 0, 0.445924, -1
4, coloured, 20, yes, 4, 1, 0.535819, -1
4, coloured, 21, yes, 1, 0, NaN, NaN
4, coloured, 21, yes, 2, 1, NaN, NaN
4, coloured, 21, yes, 3, 1, 0.639753, 1
4, coloured, 21, yes, 4, 1, 0.529784, 1
4, coloured, 22, yes, 1, 1, NaN, NaN
4, coloured, 22, yes, 2, 0, NaN, NaN
4, coloured, 22, yes, 3, 1, 0.383106, 1
4, coloured, 22, yes, 4, 0, 0.438170, -1
4, coloured, 22, yes, 5, 1, 0.469076, -1
4, coloured, 23, no, 1, 0, 0.449603, -1
4, coloured, 23, no, 2, 0, 0.474002, -1
4, coloured, 23, no, 3, 1, 0.416371, 1
4, coloured, 23, no, 4, 1, 0.422775, 1
4, coloured, 23, no, 5, 0, 0.450557, -1
4, coloured, 24, yes, 1, 1, NaN, NaN
4, coloured, 24, yes, 2, 0, NaN, NaN
4, coloured, 24, yes, 3, 1, 0.503829, 1
4, coloured, 24, yes, 4, 0, 0.642446, -1
4, coloured, 25, no, 1, 0, 0.548572, -1
4, coloured, 25, no, 2, 0, 0.469888, -1
4, coloured, 25, no, 3, 1, 0.408022, 1
4, coloured, 25, no, 4, 1, 0.415308, 1
4, coloured, 26, no, 1, 0, 0.550270, -1
4, coloured, 26, no, 2, 1, 0.457329, 1
4, coloured, 26, no, 3, 0, 0.447141, -1
4, coloured, 27, no, 1, 1, 0.667962, -1
4, coloured, 27, no, 2, 1, 0.428444, 1
4, coloured, 27, no, 3, 0, 0.430381, -1
4, coloured, 27, no, 4, 1, 0.347263, 1
4, coloured, 28, no, 1, 1, 0.362535, 1
4, coloured, 28, no, 2, 0, 0.446831, -1
4, coloured, 28, no, 3, 1, 0.492963, 1
4, coloured, 28, no, 4, 1, 0.421817, 1
4, coloured, 28, no, 5, 0, 0.444050, 1
4, coloured, 29, no, 1, 1, 0.419527, 1
4, coloured, 29, no, 2, 1, 0.337243, 1
4, coloured, 29, no, 3, 0, 0.473440, -1
4, coloured, 29, no, 4, 0, 0.427391, -1
4, coloured, 29, no, 5, 0, 0.467567, -1
4, coloured, 30, no, 1, 0, 0.769546, -1
4, coloured, 30, no, 2, 1, 0.624446, 1
4, coloured, 30, no, 3, 0, 0.486297, -1
4, coloured, 30, no, 4, 0, 0.368269, -1
4, coloured, 30, no, 5, 0, 0.591099, -1
4, coloured, 31, yes, 1, 1, NaN, NaN
4, coloured, 31, yes, 2, 0, NaN, NaN
4, coloured, 31, yes, 3, 1, 0.378713, 1
4, coloured, 31, yes, 4, 0, 0.447048, -1
4, coloured, 31, yes, 5, 0, 0.562020, -1
4, coloured, 32, no, 1, 1, 0.501009, 1
4, coloured, 32, no, 2, 0, 0.479695, -1
4, coloured, 32, no, 3, 1, 0.353145, 1
4, coloured, 33, no, 1, 1, 0.399475, 1
4, coloured, 33, no, 2, 1, 0.473867, 1
4, coloured, 33, no, 3, 0, 0.460793, -1
4, coloured, 34, yes, 1, 1, NaN, NaN
4, coloured, 34, yes, 2, 0, NaN, NaN
4, coloured, 34, yes, 3, 0, 0.466429, -1
4, coloured, 35, no, 1, 1, 0.400491, 1
4, coloured, 35, no, 2, 1, 0.505863, 1
4, coloured, 35, no, 3, 0, 0.594318, -1
4, coloured, 35, no, 4, 0, 0.451305, -1
4, coloured, 36, no, 1, 0, 0.546744, -1
4, coloured, 36, no, 2, 1, 0.512276, 1
4, coloured, 36, no, 3, 1, 0.415035, 1
4, coloured, 37, yes, 1, 0, NaN, NaN
4, coloured, 37, yes, 2, 0, NaN, NaN
4, coloured, 37, yes, 3, 0, 0.476114, -1
4, coloured, 38, no, 1, 1, 0.562854, 1
4, coloured, 38, no, 2, 1, 0.369209, 1
4, coloured, 38, no, 3, 1, 0.342933, 1
4, coloured, 38, no, 4, 1, 0.290700, 1
4, coloured, 39, yes, 1, 0, NaN, NaN
4, coloured, 39, yes, 2, 1, NaN, NaN
4, coloured, 39, yes, 3, 1, 0.463716, 1
4, coloured, 39, yes, 4, 0, 0.450393, -1
4, coloured, 40, yes, 1, 1, NaN, NaN
4, coloured, 40, yes, 2, 0, NaN, NaN
4, coloured, 40, yes, 3, 1, 0.325466, 1
4, coloured, 40, yes, 4, 1, 0.342078, 1
4, coloured, 41, yes, 1, 1, NaN, NaN
4, coloured, 41, yes, 2, 1, NaN, NaN
4, coloured, 41, yes, 3, 1, 0.390213, 1
4, coloured, 41, yes, 4, 0, 0.454695, -1
4, coloured, 42, yes, 1, 0, NaN, NaN
4, coloured, 42, yes, 2, 0, NaN, NaN
4, coloured, 42, yes, 3, 0, 0.477623, -1
4, coloured, 43, no, 1, 1, 0.376166, 1
4, coloured, 43, no, 2, 1, 0.395584, 1
4, coloured, 43, no, 3, 1, 0.305637, 1
4, coloured, 43, no, 4, 1, 0.333180, 1
4, coloured, 43, no, 5, 0, 0.391776, -1
4, coloured, 44, no, 1, 1, 0.376834, 1
4, coloured, 44, no, 2, 1, 0.468400, 1
4, coloured, 44, no, 3, 0, 0.478184, -1
4, coloured, 44, no, 4, 1, 0.460974, 1
4, coloured, 44, no, 5, 0, 0.436988, -1
4, coloured, 45, no, 1, 0, 0.863130, -1
4, coloured, 45, no, 2, 1, 0.439483, 1
4, coloured, 45, no, 3, 1, 0.370277, 1
4, coloured, 46, yes, 1, 1, NaN, NaN
4, coloured, 46, yes, 2, 1, NaN, NaN
4, coloured, 46, yes, 3, 0, 0.569880, -1
4, coloured, 47, yes, 1, 1, NaN, NaN
4, coloured, 47, yes, 2, 1, NaN, NaN
4, coloured, 47, yes, 3, 0, 0.570580, -1
4, coloured, 47, yes, 4, 1, 0.399426, 1
4, coloured, 47, yes, 5, 1, 0.412145, 1
4, coloured, 48, yes, 1, 1, NaN, NaN
4, coloured, 48, yes, 2, 0, NaN, NaN
4, coloured, 48, yes, 3, 0, 0.423453, -1
